lat,lon,custo,nome
42.35398,-71.15464,64.0,Lily Room/Harvard Business School/free parking+早餐
42.35227,-71.15464,67.0,Sunflower Room/Harvard Business School/ Parking+早餐
42.3452,-71.07911,377.0,Copley House Queen Studio
42.31031,-71.1027,466.0,Victorian house comfortable and cozy
42.35006,-71.07858,407.0,"A Boutique Hotel Room in Copley, Charlesmark Hotel"
42.35006,-71.07858,427.0,Queen Size Bed Boutique Hotel @ The Charlesmark
42.35006,-71.07858,442.0,The Charlesmark Hotel Premium Queen Copley Square
42.34458,-71.08019,388.0,Copley House King Studio
42.29379,-71.15963,195.0,"Sleeps 4, comfortable apt. in quiet Boston suburb"
42.30724,-71.06438,51.0,#B201 smaller private Boston
42.29606,-71.11295,53.0,"Bed, Bath and Beyond in Jamaica Plain"
42.2979,-71.1115,48.0,"Bed, Bath and Beyond II in Jamaica Plain"
42.27435,-71.09402,80.0,Karlie’s Place #2
42.34992,-71.06943,375.0,"Blueground | Back Bay, gym, nr the common"
42.348633,-71.074088,488.0,"Blueground | Back Bay, gym, nr newbury st"
42.31436,-71.05746,780.0,Triple Decker Guesthouse for up to 24 guests!
42.36195,-71.13171,206.0,Large Studio Near HBS - Private Entrance / Bath
42.34114,-71.04959,338.0,"Blueground | South Boston, gym & doorman"
42.32663,-71.0935,51.0,Fort Hill top -1Bk Private Room in Brick Townhouse
42.36083,-71.13546,206.0,Sunny Allston Bedroom
42.34129,-71.08766,170.0,"Charming Studio (Fenway, Back Bay, Symphony)"
42.34567,-71.07291,206.0,Luxury Back Bay Downtown Boston NEW CONDO
42.34934,-71.06121,206.0,Luxury apt in the heart of Boston
42.34622,-71.0904,105.0,"BACK BAY walk to Berklee, Northeastern, Newbury St"
42.27654,-71.0775,67.0,Basement room
42.34383,-71.15546,206.0,Spacious  Room  5 min walk to T 10 mins to BC
42.29204115332207,-71.06699075932218,50.0,A minute walk from the Red Line (Shawmut) Room 3
42.28922,-71.06741,161.0,Modern Parkside Greenhome
42.28974,-71.0771,324.0,Cozy 3BR Getaway | Free Parking & Full Amenities!
42.365516,-71.067291,301.0,"Blueground | Beacon Hill, nr state house"
42.34998,-71.07855,338.0,Boutique Hotel Room - Charlesmark Hotel
42.26411,-71.12521,206.0,1 bedroom basement unit
42.2961,-71.11484,39.0,"Bedroom in a sunny, cozy, + colorful JP apartment"
42.36935,-71.03215,206.0,"East Boston- Newly Renovated, Prof. Clean, 1bd Apt"
42.31586,-71.06827,112.0,A bit of France in Boston
42.364968,-71.06887,390.0,"Blueground | Beacon Hill, great views & doorman"
42.30956,-71.06524,56.0,#B101 Boston New Central  AC queen bed 全楼禁烟 厨具齐备
42.30082,-71.08595,129.0,Bright Newly Renovated 1 Bed Near Franklin Park !!
42.29885,-71.10926,206.0,Master Suite: Whole house + Parking in JP
42.33931,-71.15122,108.0,109S8 | The Strathmore 8 w/AC | 1BR 1BA | Private
42.355056736770834,-71.06221200170934,219.0,"Peaceful Retreat In Boston Near T, Easy Commuting!"
42.35505676269531,-71.06221008300781,217.0,Stylish Affordable Downtown Boston Studio!
42.35505676269531,-71.06221008300781,211.0,Near T & Everything You Need!
42.33287,-71.09757,206.0,Wonderful apartment located in the heart of Boston
42.26619,-71.16496,206.0,Quiet getaway in a Boston home
42.34918,-71.093,269.0,Stunning BOSTON BROWNSTONE by interior designer
42.3286575556131,-71.09550790861137,152.0,Modern 1BR - Steps to T
42.32648,-71.09513,206.0,Fresh Studio Close to T - Superhost Manager!
42.3509,-71.12685,206.0,Cozy private room w/ priv. Entrance GREAT LOCATION
42.30461,-71.06636,78.0,Charming Art Filled Victorian w/Gorgeous Bath
42.3607,-71.06916,297.0,Beautiful Beacon Hill Home - Amazing Location!
42.37213,-71.06123,336.0,"SeaClusion- Queen, Harbor View"
42.355056736770834,-71.06221200170934,206.0,"Boston Studio, Ready For Long & Short Stays"
42.34904,-71.07007,113.0,Modern Single Studio at the Heart of Boston!
42.27855,-71.14064,261.0,Quiet Comfort in Boston - Large 2 Bed
42.3207,-71.07824,86.0,Charming 19th Century Boston Home  Private Unit
42.31997,-71.10617,230.0,Beautiful home (5 minutes away from the Train.)
42.29595,-71.06715,129.0,Victorian Boston Home/NO ADDED FEES
42.31507,-71.07504,55.0,Comfort Inn in my home 2nd bedroom
42.34587,-71.08381,206.0,New 2 Bed - Heart of Downtown - Hynes / Prudential
42.28997,-71.11321,126.0,Super Sustainable Studio in the City
42.3498,-71.14951,212.0,"Blueground | Brighton, nr st. elizabeth's hospital"
42.3895263671875,-71.00364685058594,155.0,Master Suite East Boston
42.33931,-71.15122,176.0,109S2 | The Strathmore 2 | 3BR 2B w/AC | Bi-Level
42.34408,-71.15394,206.0,Large Room
42.31638006841045,-71.07288882136345,272.0,Cozy & comfy in-law suite with Boston skyline view
42.35941,-71.14224,206.0,Renovated & Sparkling Clean 3BR Near Harvard Sq
42.31998,-71.10952,206.0,1 SINGLE ROOM-in Shared Decorator's Gorgeous home
42.34688,-71.07353,143.0,4th Floor room 0.5 mile to Marathon finish line
42.309845,-71.063538,2165.0,Large Triplex Backyard near T 4 GroupsBusiness
42.29137,-71.07202,206.0,JETÉ SPACE
42.28983,-71.06703,38.0,Perfect BiG Space for Couples near Red Line
42.31213,-71.05081,206.0,Luxury Condo in Desired Savin Hill - Next to Beach
42.34261,-71.15257,206.0,Large room 2
42.29302,-71.0669,206.0,Penthouse Getaway
42.32385,-71.07626,206.0,"Private, Quiet, Comfy, Clean Apartment in Boston"
42.29461,-71.06739,206.0,Boston Lavish Living
42.348633,-71.074088,350.0,"Blueground | Back Bay, gym, doorman, nr t station"
42.34293,-71.16773,206.0,Quiet Pondside Room Near Boston College
42.28986,-71.06925,88.0,🎖The Boiler Room | Close to Subway + Downtown🎖
42.29111,-71.06451,60.0,Quick Walk to the Red Line!
42.26595,-71.10454,206.0,CAILLOU ESTATES
42.35923,-71.06602,150.0,Beacon Hill Home
42.348633,-71.074088,350.0,"Blueground | Back Bay, gym, doorman, nr t station"
42.35157,-71.14026,130.0,"Spacious Two  Bedroom Apartment Allston, MA."
42.37669,-71.03062,206.0,Private Bedroom & Bath in Brand New Luxury Condo
42.30585,-71.11294,149.0,Printing Press Loft
42.33016,-71.11279,206.0,studio next to E line
42.32232,-71.09491,82.0,*FortHill Special! Clean Comfy & Cozy Guest Suite1
42.32296,-71.09292,94.0,*FortHill Special! Clean Comfy & Cozy Guest Suite3
42.32363,-71.0952,108.0,*FortHill Special! Clean Comfy & Cozy Guest Suite2
42.33863,-71.07155,206.0,"3D south end, sunny room near T/BU Medical"
42.33669,-71.07009,206.0,"3C south end, sunny room w/bath near T/BU Medical"
42.35784,-71.0712,299.0,Gorgeous Beacon Hill 1BR | 1BA
42.33678,-71.06972,206.0,3A BU Medical/NEU sunny cozy room
42.35844,-71.06763,255.0,Stay safe in the heart of Beacon Hill in Boston.
42.31686,-71.05746,197.0,1🎖Gorgeous tastefully modernized  Victorian suite
42.34537,-71.10372,206.0,Fully Furnished 1 Bed Penthouse in Fenway
42.266,-71.16495,802.0,Quiet Room in Boston
42.27919,-71.16149,800.0,Quiet Room in Boston #2
42.35987,-71.06598,111.0,Beacon Hill House | MGH/MIT/Freedom Trail
42.3594063,-71.0674425,299.0,"Blueground | Beacon Hill, nr mass gen hospital"
42.27012,-71.11977,68.0,Cozy Bed Near Forest Hills
42.36004,-71.12818,206.0,"Allston village, Boston University, near Harvard"
42.32239,-71.08039,103.0,Alaska Street R52
42.37007,-71.03829,128.0,The blue room
42.31538,-71.05874,283.0,🎖Massive Victorian 1905 mansion❤️🤍💙go back in time
42.36605,-71.03288,206.0,"King Casper bed, Private Bath, Walk to the Airport"
42.25397,-71.12792,206.0,"Bright & Airy BR- Driveway Parking, Commuter Rail"
42.3527,-71.12302,206.0,Spacious 1 bedroom apartment on commonwealth ave
42.34458,-71.08019,505.0,Copley House 1 Bedroom Suite
42.34458,-71.08019,369.0,Copley House Budget Studio
42.36138,-71.125,168.0,2)BU/Harvard/MIT/pri bath&entrnce/freeprkng/Qn bed
42.34978,-71.05821,286.0,Downtown Loft Boston - Close to everything
42.31471,-71.05136,73.0,"Beautiful, Clean Room close to Train and Downtown"
42.3508,-71.13727,206.0,Cozy bedroom in the middle of Allston
42.3484001159668,-71.06946563720703,119.0,Modern Efficiency Studio Awaits Your Stay!
42.34827,-71.069725,110.0,Just Darling Efficiency Studio Awaits!
42.34827423095703,-71.06961822509766,124.0,Explore Boston From This Central Location
42.34666,-71.07425,179.0,Walk to Copley or Prudential & Historic Locations
42.32078,-71.07481,247.0,"NEW ! Boston Condo Near MBTA, 3 Mi to Fenway! (U2)"
42.3607,-71.12675,140.0,3)MIT-Harvrd-BU-pri bathrm/freeprkng/Queenbed
42.36079,-71.12684,168.0,1)Harvard/MIT/BU/Priv bath&entrnce/freeprkng/Qnbed
42.31096,-71.06337,162.0,Pet-Friendly Top Floor Suite w/ a Deck!
42.31163,-71.06249,90.0,Spacious Boston Bedroom 02
42.34692,-71.07065,206.0,"Staypineapple Boston, Back Bay King"
42.34504,-71.09446,206.0,walking into summer
42.35445,-71.06176,387.0,"The Godfrey Hotel Boston, Double Queen"
42.34692,-71.07065,206.0,"Staypineapple Boston, South End Corner King"
42.35,-71.08718,172.0,Luxury Back Bay studio on Prestigious Marlborough
42.37482,-71.05098,173.0,"Charlestown houseboat, walk to Boston attractions"
42.33738,-71.15112,206.0,Dada’s sweet home in Brookline
42.32899,-71.09594,231.0,Boston Rooftop Retreat
42.30713,-71.10472,411.0,Trendy Glam Oasis | near T
42.36146,-71.07193,897.0,"The Whitney Boston, Classic Double Queen"
42.307125,-71.104721,419.0,Elegant Treetop Retreat | near T
42.33487,-71.04956,171.0,Private Master Suite & Large Livingroom in Boston
42.28767,-71.14229,251.0,"Bright, spacious, home to call home."
42.34152,-71.15477,137.0,"Renovated, Spacious Studio, Near BC, BU, Porch"
42.3765,-71.05067,206.0,Boston Harbor 2 bedroom/2 bath with free parking
42.35723,-71.16381,206.0,"Clean,beautiful room in Brighton -AC and parking ."
42.35031,-71.04704,206.0,Luxury Amenities - Close to Convention Center
42.33735,-71.07565,206.0,Private condo great for work trips
42.38002,-71.04008,206.0,Master bedroom w/ private bath - close to airport
42.35562,-71.16375,206.0,Bright room in an amazing location.AC and parking
42.34669,-71.08975,130.0,Drastic price reduction 6 month rental-IN BACK BAY
42.31583,-71.06822,117.0,Victorian Studio with Kitchenette
42.3138,-71.05331,76.0,Elegant & Clean Room close to Subway and Downtown
42.34114,-71.04959,273.0,"Blueground | S. Boston, gym & doorman, nr t"
42.32469,-71.08392,206.0,"Cute, quiet 2br house near South End"
42.36843,-71.03664,199.0,Luxury Boston Condo
42.34322,-71.084,206.0,Back Bay 1 BR with skyline views from EVERY WINDOW
42.27507,-71.13524,50.0,Private basement guest room in a cozy home
42.33817,-71.04462,206.0,401 W 1st St Unit 403 - OMICRON
42.36583,-71.03089,206.0,"Queen Casper Bed, Private Bath Walk to the Airport"
42.35462,-71.07637,267.0,"Charming Back Bay, Beacon St. Apt. w/ Private Roof"
42.34317,-71.08323,259.0,"Blueground | South End, laundry, nr t stops"
42.36575,-71.05544,206.0,"North End- Newly Renovated, Prof. Clean, 1bd Apt"
42.35473,-71.0622,300.0,LUXURY CONDO BEST LOCATION IN BOSTON
42.34274,-71.15441,206.0,Large room 5 mins walk to green T 10 mins to BC
42.35535,-71.06257,300.0,LUxury condo in downtown Boston best location
42.32523,-71.08734,206.0,Casa de Benny
42.31665,-71.0999,149.0,Boston Studio Near Downtown
42.37845,-71.0635,206.0,"Ideal for Families 2,500 sq ft Charlestown Home"
42.31178,-71.06242,89.0,Comfortable Boston Bedroom 03
42.3129,-71.06285,89.0,Boston Queen Bedroom 204
42.33312,-71.10272,214.0,Room with Private Bath-Brigham Circle/Longwood
42.33431,-71.05429,40.0,Private bedroom in South Boston nr Downtown 130-1A
42.33605,-71.05349,50.0,Private bedroom in South Boston nr Downtown 130-1C
42.34373,-71.08324,207.0,Evon | Back Bay Convention CTR | Cozy Studio S9
42.34317,-71.08323,272.0,"Blueground | S. End, laundry, nr t stops"
42.33931,-71.15122,101.0,109S15 | The Strathmore 15 | 1BR 1B w/AC | Private
42.33786,-71.06915,206.0,Beautiful South End Unit
42.30781,-71.0653,99.0,#B203 private AC full size bed 全楼禁烟Boston
42.30977,-71.06435,59.0,#B202 Private Room Near Umass Boston
42.34101,-71.08103,206.0,Garden Level Oasis (with parking) in The South End
42.32295,-71.09084,515.0,Natural Woods Luxury Condo sound prf/Fitness HEPA.
42.32187,-71.10862,206.0,Lovely place in Jamaica Plain
42.32189,-71.10955,206.0,"Lovely place in Jamaica Plain, Room #1"
42.32194,-71.10799,206.0,"Lovely place in Jamaica Plain, Room #3"
42.32316,-71.1081,206.0,"Lovely place in Jamaica Plain, Room #4"
42.32366,-71.10858,206.0,"Lovely place in Jamaica Plain, Room #5"
42.34237,-71.15418,206.0,Large room 5 mins to greenT 10 mins to BC
42.35106,-71.13502,206.0,1-2 ★ALLSTON★ 3 Mins to Green Line T - Comfortable
42.35072,-71.13462,206.0,1-3 ★ALLSTON★ 3 Mins to Green Line T - Cozy Room
42.34973,-71.1348,206.0,1-4 ★ALLSTON★ 3 Mins to Green Line T - Renovated..
42.35075,-71.1368,206.0,2-1 ★ALLSTON★ 3 Mins to Green Line T - Comfortable
42.34364,-71.07599,210.0,1863 House Bed and  Breakfast M307 Room 2
42.34925,-71.13468,206.0,2-5 ★ALLSTON★ 3 Mins to Green Line T
42.348419,-71.069756,144.0,Modern Efficiency Studio Awaits Your Stay!
42.27502339167658,-71.13507654887017,53.0,Roslindale MB room w/ lock 1st flr queen bed & a.c
42.34317,-71.08323,276.0,"Blueground | S. End, nr shops, restaurants & t"
42.38765,-71.00208,143.0,1 Bed Apartment
42.32021,-71.10979,145.0,Large Private Bedroom in Unique and Spacious Condo
42.36499,-71.05528,206.0,"One If By Land, Two If By Sea... this is the place"
42.35069,-71.06331,206.0,Boston Getaway
42.29331,-71.12254,44.0,Room near MBTA Forest Hills w/ private living room
42.29326,-71.12233,40.0,"Room near MBTA Forest Hills, keyless self check-in"
42.32859,-71.11061,206.0,Jordan Trade Connection
42.348419,-71.069756,144.0,Modern Efficiency Studio Awaits Your Stay!
42.32756,-71.09474,225.0,Beautiful 2 bedroom in historical Fort Hill Boston
42.32365,-71.06864,60.0,Spacious Long Term Private Room Close to Downtown
42.33139,-71.0538,206.0,Sunny luxurious condo- in downtown and near beach
42.32191,-71.07071,57.0,Private Designed Bedroom Long Term by Downtown
42.26181,-71.11513,88.0,Private Trendy modern escape from home
42.35224,-71.14952,206.0,Furnished Bedroom in Modern Brighton Townhouse!
42.33708,-71.07495,206.0,Evon | SouthEnd | Luxury Apt | Boston Medical
42.33125,-71.04975,150.0,Beautiful 1 Bedroom Condo in Heart of South Boston
42.36474,-71.06396,206.0,Modern 2bed/2bath Apt | Close to TD Garden
42.35847,-71.07298,225.0,Luxury Beacon Hill Condo With Private Patio/Garden
42.3225,-71.06851,58.0,Fully Furnished Long Term Bedroom by Downtown
42.29045,-71.06868,50.0,A minute walk from the Red line (Shawmut) Room 1
42.31943,-71.05405,206.0,"Boston Homestel, Double Bed"
42.38483,-71.01962,270.0,"Apartment w/Parking, minutes to airport / Downtown"
42.28791,-71.06906,190.0,🎖The Ashmont Apartment | Close to Subway/Downtown
42.34965,-71.14948,247.0,"Blueground | Brighton, a/c, nr hospital"
42.32728,-71.0814,45.0,201C monthly rental room with private bath BU Med
42.34858322143555,-71.0696029663086,150.0,Bay Village Suites: Perfect Studio Ready For You!
42.30639,-71.13026,206.0,Country home in the city of Boston.
42.29132,-71.06655,63.0,Steps away from the Shawmut station!!(room 2)
42.348419189453125,-71.06991577148438,158.0,"Prices Cannot Be Beat, Perfect Boston Apartment"
42.34575,-71.07357,360.0,Luxurious Boston Penthouse w/roof deck and hot tub
42.3699,-71.06146,336.0,Blue Waters - Harbor View
42.35036,-71.08368,130.0,Back Bay-Around corner from Famous Newbury St
42.35471,-71.06173,583.0,Spacious 3BR | Family Favorite | Downtown Boston!
42.34114,-71.04959,287.0,"Blueground | S. Boston, doorman, nr seaport"
42.35136,-71.13603,206.0,2-2 ★ALLSTON★ 3 Mins to Green Line T
42.35122,-71.13456,206.0,2-3 ★ALLSTON★ 3 Mins to Green Line T
42.29144,-71.0664,125.0,Bright Spacious Apt w/ Free On Street Parking
42.32947,-71.10791,65.0,Hospital Haven
42.34858322143555,-71.0696029663086,143.0,"Perfect Spot, Affordable Studio!"
42.33951,-71.07362,206.0,Contemporary South End Condo
42.35115,-71.13544,206.0,2-4 ★ALLSTON★ 3 Mins to Green Line T
42.32009,-71.07521,225.0,"NEW ! Boston Condo Near MBTA, 3Mi to Fenway! (U1)"
42.32028224048613,-71.07477278128519,275.0,"NEW ! Boston Condo Near MBTA, 3Mi to Fenway ! (U3)"
42.3386164,-71.1507462,174.0,"Private 1 Bdr, 4 minute walk to T near Reservoir"
42.30498,-71.13186,206.0,"Stately, beautiful home"
42.348419189453125,-71.06991577148438,144.0,"Perfect Boston Apartment, Book Today & Enjoy!"
42.3628,-71.06228,526.0,The Boxer Boston Deluxe Double
42.36333,-71.06136,206.0,The Boxer Boston Junior Suite Accessible
42.3646,-71.06347,468.0,The Boxer Traditional Accessible King
42.35892,-71.05416,290.0,"Blueground | Downtown, doorman, nr chinatown t"
42.36145,-71.06411,90.0,Cozy Room in Beacon Hill/MIT/MGH. Walk Everywhere!
42.30394,-71.06477,206.0,Guest Room and Private Bath in Meeting House Hill
42.35803,-71.0711,165.0,Delightful Beacon Hill 1 Bed | 1 Bath
42.34387,-71.07619,210.0,1863 House Bed and  Breakfast M307 Room 1
42.30015,-71.07738,154.0,Spacious & Beautiful Entire Apt in Boston
42.33917,-71.07488,91.0,Boston Brownstone Gem GREAT location on Silverline
42.34554,-71.07099,362.0,A Charming South End Apt with Private Garden!
42.32201,-71.07015,60.0,Spacious 1st Floor Private Room Close to Downtown
42.31384,-71.06113,54.0,14P.T | The Grand View | 5BR 2B w/AC | Twin Room
42.31384,-71.06113,73.0,14P.P | The Grand View | 5BR 2B w/AC | Parlor Room
42.31384,-71.06113,70.0,14P.B | The Grand View | 5BR 2B w/AC | Blue Room
42.31384,-71.06113,63.0,14P.M | The Grand View | 5BR 2B w/AC | Master Room
42.32815,-71.09335,413.0,"Clean, Contemporary Escape | Near T"
42.31608,-71.09664,206.0,Spacious Egleston Square 2 bedroom (dog friendly)
42.35229,-71.05911,303.0,"Blueground | Downtown, gym, doorman, nr chinatown"
42.35229,-71.05911,206.0,"Blueground | Downtown, gym, doorman, nr station"
42.35229,-71.05911,206.0,"Blueground | Downtown, gym, doorman, nr chinatown"
42.32139,-71.06023,64.0,230B2.2 | The Roseclair Redline | AC & W/D | Rm #2
42.32093,-71.05982,71.0,230B2.1 | The Roseclair Redline | AC & W/D | Rm #1
42.32287,-71.0621,65.0,230B2.3 | The Roseclair Redline | AC & W/D | Rm #3
42.31498,-71.09591,206.0,Dog Friendly Suite in Egleston Sq Condo
42.35221,-71.06442,220.0,"Blueground | Downtown, doorman, nr boston common"
42.3139,-71.06223,60.0,14P.Y | The Grand View | 5BR 2B w/AC | Yellow Room
42.36142,-71.05431,206.0,Brick and beam living in the Historic North End
42.33358,-71.11114,177.0,Riverway the best of Boston and Brookline!
42.3491652,-71.0807758,374.0,"Blueground | Back Bay, gym, doorman, nr mall"
42.348129,-71.080849,441.0,"Blueground | Back Bay, gym, doorman, nr Esplanade"
42.27954,-71.1179,220.0,Amazing 3 Bed Close To Boston With Parking & Yard
42.27806,-71.11702,241.0,Awesome 3 Bed Close To Boston With Parking
42.29098,-71.06686,176.0,Home Sweet Home
42.27807,-71.10515,554.0,Stonecrest Stays- A Modern & Cozy home in Boston.
42.35941,-71.06744,294.0,"Blueground | Beacon Hill, nr boston common"
42.35221,-71.06442,222.0,"Blueground | Downtown, doorman, nr green line"
42.35221,-71.0639,313.0,"Blueground | Downtown, w/d, nr boston common"
42.35941,-71.06744,294.0,"Blueground | Beacon Hill, nr mass state house"
42.28407,-71.1257,449.0,Single Family 4 BR / 2 BA - Walk Everywhere
42.25082,-71.11571,65.0,New England Victorian Oasis
42.34401,-71.15238,206.0,Spacious and well lit
42.3218,-71.07452,60.0,The Jazzy Airbnb
42.31074,-71.10035,143.0,Bright and Spacious
42.31237,-71.10197,158.0,Bright and comfortable
42.34396743774414,-71.08158874511719,936.0,Contemporary home  in Historic Back Bay Boston
42.31129,-71.06447,300.0,Boston Three Bedroom Apartment
42.28739,-71.05766,257.0,Charming 3 bedroom suite in the heart of Boston
42.32317,-71.06844,58.0,Designed 1st Floor Furnished Bedroom by Downtown
42.3496531,-71.14948140000001,231.0,"Blueground | Allston, laundry in basement"
42.34983,-71.1494,241.0,"Blueground | Allston, laundry in basement"
42.34979949999999,-71.1495084,241.0,"Blueground | Allston, laundry in basement"
42.330814361572266,-71.03656768798828,373.0,"4br SouthBoston free parkg nrBeach, 6 min>BCEC"
42.320438,-71.056023,746.0,Cute Boston Condo | Near T
42.3295,-71.08817,537.0,Soaring Oasis | near South End
42.3294961,-71.0881648,688.0,Expansive Luxury Triplex | near T
42.32128,-71.06046,65.0,230B1.1 | The Dorset Redline | 3BR 1B w/AC | Rm #1
42.323,-71.05997,87.0,230B1.2 | The Dorset Redline | 3BR 1B w/AC | Rm #2
42.36548,-71.06833,112.0,High-floor Luxury Building with River Views by MGH
42.35942,-71.0653,206.0,Cozy Room in the Heart of Boston (MGH/Downtown)
42.36283,-71.13054,83.0,Comfy Spacious Room Near Harvard BS
42.36091,-71.13049,89.0,Comfy Room Near Harvard BS
42.34488,-71.07195,290.0,"* NEW Listing * A True GEM in South End , Boston!!"
42.34469,-71.08851,206.0,BRIGHT SPACIOUS BOSTON APARTMENT
42.29438,-71.06765,247.0,The Bostonian Victorian
42.352093,-71.06081,206.0,Walk to the Parks! Historic 2BR nr Dining
42.352093,-71.06081,206.0,"Prime Boston 2BR w Balcony in FIDI, nr Tufts"
42.352093,-71.06081,206.0,Prime Boston Location | Walk to Chinatown & T
42.352093,-71.06081,206.0,Chic City Studio nr Tufts w/ Fast WiFi | Boston
42.352093,-71.06081,206.0,"Sunlit FIDI Studio | Theaters, Dining & Culture"
42.352093,-71.06081,206.0,Arts & Dining Hub | Studio Condo Near the T
42.30447,-71.11556,206.0,Spacious House on a Quiet Street
42.34843,-71.04859,191.0,Fort Point Corner of Windows brick & beam loft
42.34923,-71.08622,206.0,Luxury On Commonwealth Avenue Back Bay Proper
42.35214,-71.07704,130.0,Back Bay a few blocks from Boston Public Garden
42.38102,-71.06814,150.0,4BR - Visit Boston Like a Local!
42.3755827,-71.0494657,311.0,Travelers Choice Best of Boston Houseboat Suite 1!
42.31698,-71.09315,137.0,New Decor! Cozy Modern Renovated Private Suite!
42.352093,-71.060806,206.0,Cozy Boston 2BR w. Bal | Walk to Common & T
42.352093,-71.060806,206.0,Compact 2BR Retreat | Near Boston Common
42.34991,-71.0674,170.0,Lovely Boston Back Bay/BVTownhouse  Heartof City
42.38318,-71.07211,100.0,Cozy Bedroom for you!
42.35055,-71.06486,216.0,MODERN DOWNTOWN STUDIO
42.35221,-71.06442,238.0,"Blueground | Downtown, doorman, nr green line"
42.34324049937066,-71.07724019857797,259.0,Charming 1 bed S End Freshly painted new mattress!
42.37603,-71.05034,448.0,Travelers Choice Best of Bos Green Turtle II Yacht
42.34085,-71.08078,151.0,Airy Brownstone Studio in Boston's South End
42.348633,-71.074088,206.0,"Blueground | Back Bay, gym, nr esplanade"
42.35155,-71.08738,232.0,ONE Bedroom in the Back Bay on Commonwealth Ave
42.27743,-71.1406,127.0,Modern Style Cozy Private Apt
42.36364,-71.06227,206.0,"Short Term Lease or Stay in heart of Boston, MA"
42.3523,-71.08539,145.0,Beautiful Brownstone in Heart of the Back Bay
42.33973,-71.14656,155.0,"Sunny & Bright 1BR, Longwood Medical Hospitals"
42.32849,-71.09338,206.0,Pvt. Bedroom & Bath | Co-Live by Thatch™ | 33 #2E
42.28574,-71.13203,72.0,Sunlit open plan European one bedroom apartment
42.34906,-71.04471,324.0,"Blueground | Seaport, gym, pool, & doorman"
42.34906,-71.04471,307.0,"Blueground | Seaport, gym, pool, & doorman"
42.34906,-71.04471,327.0,"Blueground | Seaport, gym, pool, & doorman"
42.28658,-71.05386,78.0,NONE SMOKING ROOM K:Spacious & SUPER SAFE & QUIET
42.28583,-71.05558,46.0,Non smoking Room S:Specious Super Safe QuietClean
42.3423,-71.07443,150.0,Ultra Comfy Modern in the Center of the South End
42.32865,-71.09197,78.0,Pvt. Bedroom & Bath | Co-Live by Thatch™ | 33 #2F
42.31768,-71.10568,206.0,Clean & Modern Apt Close to Public Transportation
42.31677,-71.11427,306.0,Stylish 2-bedroom JP Pondside Pad
42.3522052,-71.06442279999999,257.0,"Blueground | Downtown, doorman, nr boston common"
42.34906,-71.04471,313.0,"Blueground | Seaport, gym, pool, & doorman"
42.34906,-71.04471,316.0,"Blueground | Seaport, gym, pool, & doorman"
42.34256,-71.15612,60.0,Cozy Studio
42.36524,-71.05602,199.0,Cozy apartment in the lively heart of Boston
42.34579,-71.08918,206.0,2 Bd (1 bed Split) Next Prudential/Northeastern
42.33163,-71.0995,140.0,3 Bed 1.5 Bath - Longwood Medical Area / NEU
42.34887,-71.06596,381.0,FOUND Boston Common - Queen Room
42.34935,-71.06535,411.0,FOUND Boston Common - Double Queen Room
42.35882,-71.12831,60.0,(A) Cozy & comfortable room in Allston
42.35681,-71.12865,56.0,"(H) Cozy bedroom near Harvard, MIT & BU"
42.35907,-71.1301,56.0,"(G) Cozy room near Harvard, MIT, BU"
42.36682,-71.02931,197.0,"Luxury apt w/ sauna & deck | by airport, downtown"
42.35538,-71.06196,644.0,Large Loft Steps From Boston Common | Short Stays
42.35514,-71.06191,638.0,Luxury Furnished Loft near Park Street Station
42.35726395973094,-71.06179395619714,711.0,Downtown Luxury | Students Welcome | W/D in unit
42.37714,-71.03994,264.0,Tribeca chic | 2 BR w/private patio
42.35558323953741,-71.0605228734014,488.0,Luxury Loft | Boston Common | Monthly Discount
42.37667,-71.05025,300.0,Best of Boston Houseboat Suite 2 Boston Harbor
42.34435,-71.08762,275.0,Beautiful Two Bedroom near Prudential Center
42.34481,-71.08792,230.0,Stunning 1 Bedroom in Luxury High Rise with Views
42.34163,-71.08367,1140.0,Luxury 4 Bdrm Penthouse Brownstone Duplex
42.35708,-71.06228,919.0,"Monthly Discounts -Fully Furnished 4br, 2ba Loft"
42.35722807237734,-71.06149157569895,582.0,Keyless Entry | Laundry in Unit | Pet Friendly
42.357308874194494,-71.06218277856146,645.0,Centrally Located Luxurious Loft | Walk Anywhere!
42.35576,-71.06202,623.0,"Monthly Discounts - Furnished Luxury 3br, 2ba Loft"
42.355235397569416,-71.06091070350858,421.0,Pet Friendly | Downtown Boston | Elevator + W/D
42.38018,-71.06604,206.0,Charming 2 Bed-Charlestown Gaslight/Freedom Trail
42.29309,-71.12205,35.0,Private room  near T-Station
42.30912,-71.11833,165.0,Modern JP Townhouse w Parking - quiet & convenient
42.29156,-71.12194,51.0,Spacious room with private living room near T
42.35531,-71.06071,740.0,Lavishly Designed Home | With Office | Close to T
42.35512,-71.06247,536.0,200mbps speeds - Laundry - Discounted Long Stays
42.34518,-71.08706,277.0,"Blueground | Symphony, doorman, nr t stop & mfa"
42.34518,-71.08706,289.0,"Blueground | Symphony, doorman, nr mfa"
42.3657336,-71.0669497,259.0,"Blueground | W. End, gym, nr mgh & t stop"
42.35127,-71.05883,230.0,Stylish 1 Bedroom near Boston Harbor
42.35116,-71.05873,240.0,Modern 1 Bedroom in Downtown Boston
