lat,lon,custo,nome
40.78038,-73.98604,154.0,Long term rental - Quiet Studio - Prime UWS
40.76273,-73.96029,154.0,A spacious studio in Midtown / UES
40.68324,-73.99706,154.0,Charming Brooklyn 1BD+Den
40.73404,-74.00955,154.0,West Village Studio
40.71411,-73.95771,154.0,Williamsburg 2 Bedroom
40.69897,-73.92241,100.0,Magical Oasis in Bushwick! 20 min to City
40.71776,-73.99407,154.0,L.E.S. / Chinatown
40.72936,-74.00293,154.0,SoHo/Greenwich Village 1BR Apt
40.77387,-73.91778,154.0,Astoria next to Beer Garden!
40.79296,-73.9388,154.0,Sunny Bohemian Tasteful East Harlem
40.68366,-73.96229,154.0,Brooklyn Cute Room + Private Bath!
40.74114,-73.98097,154.0,Wonderful Kips Bay 1 BR + Elevator!
40.66552,-73.99477,154.0,Spacious room is Park Slope
40.80919,-73.94276,152.0,Elegant 1 BR Condo/Perfect For NYC Visit
40.72466,-73.9853,154.0,"Cozy, sunny East Village bedroom"
40.65651,-73.96187,128.0,A True Gem.
40.73382,-73.98392,154.0,Classic Parlor Level Brownstone
40.6761,-73.97509,154.0,"Spacious, Bright, Brooklyn Beauty"
40.68744,-73.93659,154.0,Sunny Room W/ PRIVATE BATH
40.67604,-73.96372,154.0,Cozy Studio in Prospect Heights
40.80364167472907,-73.95572370695218,225.0,Trendy Big SoHa 2 BR-2 1/2 bth Gym Cent Park Drmn!
40.82987,-73.94888,154.0,Harlem Home Away From Home
40.70516,-74.00798,154.0,Luxury Apt in Financial District
40.67248,-73.9333,86.0,1 or 2 bedrooms to share in 3 bedroom apt
40.80126,-73.93889,100.0,1BR in East Harlem apt
40.6802,-73.91366,807.0,3 Freshly Renovated Flats 1 House!
40.76261,-73.98287,179.0,Centrally located beautiful one bedroom by TimesSq
40.76577,-73.98747,232.0,809-4A 1BR With W/D Columbus Circle
40.70408,-73.98645,212.0,Beautiful Artist loft
40.73556,-73.9557,154.0,Beautiful room with large windows
40.76581,-73.98757,277.0,809-2A Gorgeous 1BR New W/D Modern Best Location
40.68645,-73.99088,154.0,"Sunny, and Spacious in Cobble Hill!"
40.68939,-73.93178,154.0,1 BDR 2B IN MODERN BED STUY DUPLEX
40.71501,-73.94505,154.0,Comfy room in Williamsburg Loft Apt
40.74495,-73.98402,559.0,"Private Garden, Near B'way,  Empire State, Subway"
40.6953,-73.97137,154.0,Room in Historic Fort Greene Apt.
40.69517,-73.93394,154.0,Charming 1BR Bed-Stuy Garden Apt
40.78287,-73.95169,1276.0,Magnificent Townhouse - Upper East Side - NYC
40.76039,-73.92187,154.0,Cozy room in Great Neighborhood
40.71118,-73.95192,169.0,"Sunny, Spacious & Sweet 2BD home!"
40.72896,-73.98725,154.0,Awesome Place in the Heart of EV
40.6648,-73.99195,154.0,Large private bdrm in S. Park Slope
40.72406,-73.98942,154.0,1 BR apt East Village
40.76324,-73.98563,154.0,Master Private Room in Midtown
40.63676,-73.96713,154.0,Comfortable and Large Room
40.8391,-73.94062,59.0,Charming Private Room
40.66969,-73.98884,154.0,Park Slope Bedroom
40.77723,-73.96133,154.0,Beautiful Studio Steps from the Met
40.68572,-73.95273,154.0,1 bedroom in 3 bedroom apartment
40.71897,-73.9921,154.0,BOHEMIAN CHIC* 1BR* OURDOOR AREA
40.84514,-73.93966,154.0,Spacious & Trendy Uptown Apartment
40.71583,-73.94981,90.0,Private Room in Prime Williamsburg
40.67404,-73.96518,250.0,Big & Bright w Terrace near park!
40.8124,-73.9347,154.0,Harlem 2bdr apt
40.70664,-73.83395,154.0,Perfect Private Room for 1 or 2 per
40.7064,-73.83327,154.0,Private room in queens New York
40.7299,-73.99632,154.0,3 Bedroom Apartment - Greenwich Vlg
40.84429,-73.93765,154.0,Homey Room w/ Lots of Sunlight!
40.66191,-73.99438,160.0,Loft in Brooklyn NYC - Newly renovated!
40.73658,-73.95405,154.0,Cozy Brooklyn Apartment
40.68223,-73.99595,154.0,"Sunny, Spacious, Perfect Location!"
40.6696,-73.98085,154.0,Beautifully renovated brownstone
40.81241,-73.85639,125.0,Garden House in the East Bronx
40.71288,-73.96341,115.0,Urban sanctuary near Bedford L!
40.80433,-73.958,154.0,Live in Harlem close to Columbia U!
40.78835,-73.97974,295.0,"5* Chic, Spacious & Quiet Manhattan NYC 1BDR Gem!"
40.72574,-73.78878,279.0,4 BEDROOMS  HOUSE STEPS TO ST JOHNS UNIVERSITY
40.80272,-73.96634,154.0,Single private room near train 1
40.74652,-73.94485,50.0,Timeless Nyc Lic 2A
40.69903,-73.9412,154.0,One Block From Train - 4/23-4/30
40.760786,-73.928743,119.0,Cozy room in a charming house in trendy LIC
40.78103,-73.97787,154.0,One block to Central Park. Summer rental.
40.75893,-73.98384,82.0,Central  Times Square w prvte bath
40.71712,-73.98532,154.0,"Lower East Side, Private 1BD+ for2"
40.69137,-73.95982,154.0,Enormous Sunny Room in Prime Clinton Hill Brooklyn
40.77309278128386,-73.95114664698917,229.0,1 Bedroom Upper East Side Apartment
40.65479,-73.96083,154.0,Beautiful 1 BR by Prospect Park
40.8251,-73.93899,154.0,One Bedroom Available (May 1-May 6)
40.77956,-73.94754,300.0,Just Steps to Cntrl PK & museums...
40.77863,-73.95704,154.0,Studio Apartment/ 3 blocks from Central park
40.72026,-73.98774,154.0,"Ideal ""Hotel Style"" Bedroom in LES"
40.72396,-73.99668,154.0,Chic calm in the heart of Soho
40.74043,-74.00078,154.0,Cozy 2 Bedroom Chelsea
40.74299,-73.91576,73.0,Moma Casanova. New Additions!
40.67331,-73.95863,154.0,BIG SUNNY ROOM IN CROWN HEIGHTS
40.68876,-73.92166,57.0,Harmony House 2 on Madison Street
40.68198,-73.93224,154.0,Spend Your Fall in Bed-Stuy
40.79227,-73.96557,1200.0,Manhattan Multi-Million $ Luxury Central Park View
40.66938,-73.95055,154.0,Spacious Bedroom in Brooklyn
40.63992,-73.96424,45.0,"Quiet, quaint room in Victorian Town House"
40.82366,-73.9461,154.0,Large room in Hamilton Heights
40.73215,-74.00318,154.0,Heart of West Village cozy apt
40.7797,-73.94815,154.0,Bright Studio Perfect for the Wknd!
40.76329,-73.99554,154.0,2 bedroom in hell's kitchen
40.66081,-73.96019,154.0,Entire apt right at the park!
40.6874,-73.94339,154.0,Large room in newly renovated apt
40.68625,-73.92504,154.0,Sunny room in BedStuy
40.73975,-74.00079,154.0,Sunny studio West Village/Chelsea
40.69448,-73.93107,154.0,Sun-filled living room with futon!
40.66916,-73.97534,154.0,"Prime Park Slope Townhouse, 4 BR and Garden"
40.82044,-73.95624,154.0,Wonderful Large 1 bedroom
40.73702,-73.98661,154.0,Spacious Gramercy Penthouse Studio
40.74174,-73.97878,154.0,"Ideal Location, Spacious IBr"
40.71393,-73.98868,154.0,2BR  Lower East Side
40.63451,-74.11527,45.0,"Quiet Room Near RUMC (1st floor, Room 3)"
40.7193,-73.95815,154.0,Artist Loft  Heart of Williamsburg
40.71339,-73.95589,154.0,"Big bedroom, heart of Williamsburg"
40.83744,-73.94061,59.0,Nice and Comfortable Private Room
40.73207,-73.95436,154.0,Handsome historic Greenpoint 2BR
40.70956,-73.95878,154.0,Zen urban sanctuary.
40.72256,-73.84276,163.0,Best Apt in Queens Close NYC. MSG me 4 less days.
40.85901,-73.92874,154.0,Comfy convenient apt. by the trains
40.66161,-73.95644,154.0,Sunny 1 bd -Prospect Park!
40.77836,-73.98119,154.0,Studio steps from park & train!
40.79422,-73.97565,154.0,"BIG PRIVATE ROOM, UPSCALE LOCATION"
40.83562,-73.94581,154.0,Beautiful Washington Heights Apt!
40.71349,-73.93776,154.0,Spacious room in Williamsburg
40.79807,-73.93793,154.0,Sunny 1 Bedroom Apt in East Harlem!
40.74929,-73.98125,256.0,2 Bdrm apt Near Empire State Building
40.73966,-73.99821,154.0,Studio apartment in the heart of Chelsea
40.72873,-74.00032,154.0,Duplex 3BR SOHO Penthouse w.Terrace
40.66753,-73.97747,154.0,Spacious private room
40.73133,-73.995,154.0,Huge&Bright Room in Greenwich Vill.
40.57817,-73.95277,165.0,A beautiful and friendly beach area
40.74834,-73.97657,154.0,Steps to Grand Central! Large 1BDR
40.74385,-73.87613,154.0,"Spacious, Peaceful Room"
40.8697,-73.91635,154.0,Room at Sarah's Place -Females Only
40.7641,-73.95801,154.0,Great Upper East Side Location!
40.80773,-73.9529,154.0,Kid friendly 2 bedroom in Harlem
40.68158,-73.96612,154.0,Lovely studio - Clinton Hill/Barclays Center area.
40.83884,-73.93809,154.0,Cozy room in unique artsy apartment
40.68261,-73.977,115.0,Location! Room with Garden Access
40.77978,-73.9779,154.0,1 large bedroom apartment available
40.77266,-73.95535,117.0,Newly Renovated Near Central Park
40.70285,-73.90973,154.0,Private room in great apt bwick
40.7106,-74.01496,154.0,"Sunny, Open Studio Apartment"
40.76581,-73.98757,257.0,809-2B Studio With a private Terrace By Columbus C
40.71185,-73.9483,154.0,Magical rowhouse and garden in Williamsburg
40.77171,-73.95535,142.0,2-Bed Apt Near Central Park
40.80447,-73.95623,154.0,"Homey, Large, Gorgeous 2 BR Apt!"
40.67584,-73.96451,154.0,Large 1 bdrm in Prospect Heights
40.6662,-73.97799,191.0,Park Block Studio
40.63523,-73.97486,154.0,Welcome to Brooklyn!
40.72038,-73.99154,154.0,Spacious studio between NoLiTa and LES
40.79679,-73.96105,154.0,Spacious Studio - Central Park!
40.72332,-73.97914,154.0,Amazing 3 bedrooms in East Village
40.62562942504883,-74.02896881103516,68.0,Brooklyn Zen Gem w/Personal Balcony
40.71477,-73.96233,154.0,1-bedroom in heart of Williamsburg!
40.71952,-73.99141,154.0,Large condo with stunning park views
40.82244,-73.94542,150.0,"Amazing 1bedroom uptown, Manhattan"
40.76486,-73.95991,200.0,1 bedroom apartment  is rented  - WHOLE PLACE
40.78533,-73.97899,154.0,Bright and Beautiful UWS Treasure!!
40.6815,-73.94603,154.0,Cozy & Convenient Room in Bed-Stuy
40.65249,-73.9439,154.0,SUNY Downstate/ kings county Amazing 2 Br apt!
40.62562942504883,-74.02896881103516,68.0,Brooklyn Zen Gem Serenity Bedroom
40.74325,-73.9735,154.0,"Spacious Studio, Freedom Tower View"
40.67422,-73.96759,110.0,Fantastic location : Spacious Room  w/ Bathroom
40.68294039149927,-73.92440540914683,150.0,Bed-Stuy Brownstone Stay - Close to NYC!
40.67966,-73.94093,180.0,Double Bed In a Central Location
40.71521,-73.93734,154.0,Sun-Drenched Williamsburg Apartment
40.70382,-73.91363,154.0,Bushwick Gem
40.78519,-73.94825,154.0,Spacious room next to 96 st Station
40.8044,-73.96514,154.0,Lovely bedroom near Central Park
40.82871,-73.93938,154.0,Cozy & Bright 1 Bedroom
40.68565,-73.97121,220.0,FT Greene - Oversized Parlor
40.84625,-73.90436,225.0,⭐️⭐️ The Most Affordable 3BR Apartment  ⭐️⭐️
40.6838,-73.96753,154.0,Sunny top floor of a brownstone
40.68622,-73.95257,154.0,Easy Great Private Room!
40.72739,-73.98411,154.0,Private Bedroom in St. Marks Place
40.73786,-73.99652,154.0,Bedroom right in Chelsea!
40.76295,-73.98435,154.0,Centrally Located Studio - Times Sq
40.71305,-73.85147,154.0,"25 minutes to Manhattan,near subway"
40.75643,-73.82163,154.0,"法拉聖,干净"
40.6503,-73.97197,154.0,Bright 3 bd/ 2 bath on the park.
40.77941,-73.95195,100.0,Manhattan Apartment (Female Guests)
40.73711,-74.00684,154.0,Beautiful West Village Studio
40.78572,-73.97492,154.0,Apt on W 87 St
40.77943,-73.95103,154.0,Cozy in Upper East Manhattan
40.69148,-73.9388,154.0,Little Brownstone
40.78352,-73.97448,154.0,1 Bedroom steps from Central Park
40.81665,-73.93483,78.0,Entire 1bd - 7 train stops Times Sq
40.67678,-73.99708,154.0,Large room w its own bathroom (& bath)
40.69756,-73.92209,154.0,SunLit Room in Hip Neighborhood
40.62562942504883,-74.02896881103516,68.0,Brooklyn Zen Gem Restful Retreat
40.71772,-73.95534,154.0,Spacious & Sunny Williamsburg Apt
40.77357,-73.95193,154.0,Cozy UES Studio
40.71075,-73.95168,154.0,Beautiful room in Williamsburg!
40.72104,-73.98131,154.0,Great East Village Studio
40.69738,-73.92798,154.0,Lovely private space! 15min > city!
40.68576,-73.94022,154.0,Private Bedroom and Office
40.84918,-73.93472,154.0,Spacious Room in Washington Heights
40.68537,-73.99966,300.0,COBBLE HILL SUMMER HAVEN
40.72559,-73.94684,154.0,Spacious 2 Bd & 2 bath Apartment
40.6862,-73.95134,103.0,A/C/G Trains - Home Share w/ Young Professionals
40.68624,-73.94914,154.0,A/C/G Trains - Home Share with Young Professionals
40.71556,-73.94705,154.0,Charming 1BR Apt in Williamsburg!
40.71629,-73.96539,154.0,Huge Backyard  - Williamsburg Loft
40.68484,-73.97906,154.0,Beautiful Boerum Hill 2 Bedroom
40.64345,-73.98258,154.0,BK Room Available 5/17-5/24
40.70217,-73.92739,154.0,BBoho Room in Williamsburg/Bushwick
40.68912,-73.95663,154.0,Great Private Room in Bedstuy
40.76461,-73.93263,154.0,Large Sunny NYC entire apt 15 mins!
40.70846,-74.01675,154.0,Big 1 Bed on Manhattan Riviera
40.69037,-73.95746,154.0,Comfortable private room Brooklyn
40.72556,-73.99036,179.0,Cozy apt convenient to everything!
40.75882,-73.98362,71.0,Times Square room with private bath
40.68407,-73.93994,154.0,Stylish Apt in the Heart of BedStuy
40.6726,-73.92859,154.0,Nice Cozy Space
40.71969,-73.99404,325.0,Two Bedroom in a townhouse with a patio in Nolita!
40.67736,-73.92431,65.0,Brooklyn Tranquil Artist Space
40.81349,-73.95125,154.0,Cozy Harlem 1BD 15 mins to midtown
40.73283,-74.00836,154.0,Large duplex West Village apartment
40.66238,-73.96281,66.0,Private Room Right by Subway to Manhattan *alt*
40.72947,-73.99364,154.0,Dwtn 1 Bedroom W/Spectacular Views
40.72157,-73.99384,154.0,Modern 1BR on Soho's Bowery
40.72459,-73.99173,154.0,East Village Apartment with Terrace
40.73789,-73.97493,154.0,Furnished Room with View of E River
40.74079,-73.99304,154.0,Huge Private Room in the BEST location
40.806291106415856,-73.94843616982443,154.0,Cosy & Quiet Room in Harlem
40.72708,-73.98745,154.0,1 bedroom in East village
40.68126,-73.91374,140.0,Ocean Hill - Beautiful 3 Bedroom
40.80803,-73.94796,152.0,Private Room in Beautiful Apartment
40.6867,-73.95701,85.0,BROWNSTONE BUILDING IN CLINTON HILLS
40.71366,-73.96616,464.0,3BR Williamsburg Duplex w/Backyard
40.83758,-73.94844,154.0,Riverside and 160th--Long Stay
40.68768245718645,-73.94200189132947,171.0,"Clean, Charming & Spacious-Bedford Stuyvesant"
40.79324,-73.97489,154.0,"Large, charming studio on UWS"
40.79905,-73.9316,192.0,Renovated 2BR apartment MIN 30 DAY
40.7838,-73.9772,154.0,Art Deco NYC Upper West 2br Apt
40.66664,-73.9903,154.0,Charming Park Slope 1BR w/ Patio
40.77499,-73.94875,154.0,Large Studio on the Upper East Side
40.72617,-73.98734,154.0,STUDIO in the East Village
40.71155,-73.94883,154.0,Lovely room In Williamsburg
40.59411,-73.79647,674.0,Rockaways BEST Summer House
40.78606,-73.97099,154.0,"3 BR Family home, 1 avenue from Central Park"
40.71593095343219,-73.96423225624083,183.0,Guest Bedroom in One-of-a-Kind Loft w/ NYC VIEWS
40.81019,-73.95781,154.0,Room in Sunny & Spacious Uptown Apt
40.70755,-73.94856,154.0,Large Bright Williamsburg Apartment - Lorimer St.
40.83771,-73.94627,154.0,Hudson Luxury Suite - Water and Bridge Views
40.67416,-73.99955,154.0,Private room in quintessential BK!
40.71937,-73.9864,154.0,"Clean, Spacious LES 1 Bdrm"
40.71179,-73.9481,154.0,Three-story house in prime Wburg
40.71159,-73.94836,154.0,Prime Williamsburg sanctuary
40.68603,-73.92204,154.0,Beautiful Penthouse Apartment
40.70899,-74.01401,154.0,Beautiful Apt. Above WTC Memorial
40.66414,-73.97798,154.0,Charming Brownstone Apt in Heart of Park Slope
40.70236,-73.98404,154.0,"2 Bedroom Apartment in Dumbo, Brooklyn"
40.68385,-73.98655,288.0,BKLYN'S Best 3BR Townhouse  W/Garden
40.74241,-73.98085,154.0,Studio + loft space in Gramercy
40.69468,-73.94729,154.0,Queer friendly lofted Bedstuy room
40.78823,-73.98096,154.0,Location! Upper West Side
40.77857,-73.97983,154.0,Large UWS Apartment by the Park
40.61698,-73.95633,85.0,Studio Near Trains and Shops
40.83004,-73.94798,154.0,En suite room  Upper West Side
40.76131,-73.99039,154.0,Times Square/Hells Kitchen Home
40.71945,-73.98688,154.0,Cool centrally located LES apt.
40.76385,-73.92604,300.0,Brand NEW built luxury Apartment (No extra fees)
40.74012,-74.00042,154.0,Chic and homey Chelsea Studio
40.69296,-73.9242,154.0,Bedroom with huge windows and space
40.75603,-73.99247,154.0,Real New York City Cozy Living
40.70673,-73.95611,154.0,Private room in South Williamsburg
40.83461,-73.94671,154.0,Beautiful Modern One Bedroom with Doorman
40.59638,-73.97299,82.0,Spacious and nice 2BR near Subway
40.58782,-73.9573,163.0,"Clean Safe Apartment  Kitchen, Wifi  Parking +more"
40.72635,-73.95391,154.0,Duplex apt in Stylish Townhome
40.77133,-73.90213,120.0,"Cool Astoria, private Room  steps from LAG"
40.726379,-74.003387,275.0,Soho 1-BR Retreat: Prime Location & Stylish Design
40.74364,-73.97788,154.0,Spacious Midtown Retreat!
40.74395,-73.89418,90.0,Wanderlust. A perfect private space to unwind.
40.721,-73.95924,154.0,Williamsburg - Berry and N 9th
40.79942,-73.95519,154.0,Spacious Apt Near Central Park
40.6527,-73.9668,154.0,Loft-like Apt on the Park / 18 min to Manhattan
40.69608,-73.96867,154.0,Lovely Brick Townhouse
40.78299,-73.97616,154.0,Cozy & perfectly located Studio
40.84797,-73.93748,154.0,Nifty room near Express A train!
40.66036,-73.98214,154.0,Private Bedroom on Prospect Park
40.70035,-73.92316,154.0,A Hideaway Room
40.70498,-73.91896,55.0,"Home For Medical Professionals - ""Delirium"""
40.70496,-73.91872,55.0,"Home For Medical Professionals - ""Necrosis"""
40.7339,-73.97743,154.0,Room in apartment
40.72771,-73.97977,154.0,Large Bedroom with Private Terrace
40.73713,-73.8741,154.0,clean room close to subway station
40.80235,-73.96933,154.0,Studio Apartment on Upper West Side
40.81242,-73.95292,177.0,Home Sweet Harlem
40.7173,-73.9532,154.0,Williamsburg Studio
40.73407,-74.003,154.0,The Perfect West Village Stay!
40.71003,-73.96004,154.0,Williamsburg Luxury Apartment
40.80168,-73.95084,154.0,Cozy room just off Central Park
40.73127,-73.99941,154.0,West Village Apartment With Character
40.70479,-73.92524,154.0,Lofty/Sunny Private Rm in Bushwick!
40.72005,-73.99653,154.0,CLEAN and COMFY room avail in SoHo!
40.71488,-73.96148,154.0,Charming & private room in W'burg
40.76237,-73.92069,154.0,Cozy home in the heart of Astoria
40.76348,-73.91995,154.0,Cozy and Large 1 bedroom Apartment
40.66061,-73.98238,154.0,Large Private Room on Prospect Park
40.6714,-73.97871,154.0,Prime apartment in prime Park Slope location!
40.7253,-73.98962,154.0,Chic 1 BR in East Village
40.81113098561469,-73.9237869565086,130.0,Brownstone garden space
40.71424,-74.00861,154.0,Heart of Tribeca next to everything
40.77949,-73.97862,154.0,Lovely 1BR on the Upper West Side
40.74221,-73.98081,154.0,Mid-century Apt. Next To Subway
40.70492,-73.93671,154.0,"Nice room, very close to the subway"
40.70732,-73.95449,154.0,Gorgeous room!! Open for summer!
40.66816,-73.9858,154.0,Lovely 3 Story Cottage in Park Slope
40.77994,-73.95115,154.0,Condo 2 bedroom high floor
40.73699,-73.99265,154.0,5th ave Flatiron Loft
40.74815,-73.99417,154.0,Awesome Studio in Chelsea
40.75486,-73.91782,154.0,Spacious 1bdrm in Long Island City
40.67789,-73.98517,154.0,Large Sunny Private Bedroom
40.72146,-73.98949,154.0,Spacious & happy gem in LES!
40.68168,-74.00298,154.0,Charming Carroll Gardens 2 bed apt
40.71012,-73.95347,154.0,Williamsburg❤️Central Location Queen Bed A/C
40.80115,-73.96844,154.0,Large Room in Central Apt
40.79126,-73.96738,154.0,Huge Room on Central Park
40.7137,-73.94214,154.0,"Cozy room in a fun, low-key neighb!"
40.71003,-73.94834,291.0,"Sun Drenched, Unique TriPlex,2Decks Designer Condo"
40.66923,-73.98134,154.0,Large BR w/Private Ent & Living Rm!
40.73515,-73.97944,154.0,Immaculate Gramercy One-Bedroom
40.80523,-73.96157,154.0,Furnished Unit (115 and Amsterdam)
40.75066,-73.98736,154.0,Unbelievable NYC Apt Avail Nov!
40.71008,-73.95242,154.0,Private Room in Williamsburg Apt
40.71834,-73.95867,154.0,Large 1BR in heart of Williamsburg!
40.7264,-73.98145,154.0,Clean & Cozy East Village Home Steps From Park
40.73811,-73.99688,154.0,Lovely 1 BR duplex in prime Chelsea
40.73783,-74.00418,154.0,Beautiful Greenwich Village Apartment
40.69881,-73.92997,154.0,"House of Music and Art, Small Happy ROom"
40.72847,-73.98532,154.0,Supersunny large bedroom in a hip EV apartment
40.81781,-73.9347,154.0,Studio-Heart of Harlem****
40.73843,-74.00314,154.0,"PERFECT 1 BR, Elevator, BEST Area!!"
40.719,-73.99451,154.0,"Sunny, Clean & Spacious in the LES"
40.68134,-73.97246,154.0,Bright and Airy Brooklyn Abode
40.82707,-73.90583,154.0,1 Room in a 2 Bedroom Available
40.74399,-73.99105,154.0,Amazing apartment with great views
40.70608,-73.93223,154.0,"Artist Loft In Bushwick, Brooklyn"
40.62562942504883,-74.02896881103516,80.0,Brooklyn Zen Gem Spacious Bedroom
40.77161,-73.95269,1119.0,"Sunny 1Bdr + 2 Big Sofabed, Clean!"
40.7791,-73.98565,154.0,Large Upper West Side 1 bedroom
40.70387,-73.93403,154.0,Artist Loft in Brooklyn
40.68708,-73.95234,154.0,Brooklyn Brownstone Master Bedroom
40.6809,-73.95527,154.0,Tranquil Garden Level Apartment
40.7583,-73.9315,154.0,Bright & Spacious
40.69178,-73.8385,67.0,Large Private Studio Newly Renevated
40.59059,-73.79505,211.0,Spacious 4 Bedroom Home Near Beach and Subway
40.80306,-73.96468,154.0,1 bedroom close to Central Park
40.7205,-73.98869,110.0,Studio in the LES
40.65615,-73.95939,154.0,Sunny Prospect Park 2 Bedroom
40.71183,-73.95112,154.0,Luxury 1bdrm w/ private terrace
40.73254,-74.00718,180.0,Fabulous NYC West Village Apartment Bedroom!
40.73752,-74.00113,154.0,studio : chelsea/west villlage
40.66531,-73.98635,275.0,Gorgeous Garden Guest Suite in Park Slope
40.77578,-73.94577,135.0,"Well located studio, clean and cozy"
40.82536,-73.94383,154.0,Sunny Jewel In Historic Harlem
40.73967,-73.98081,154.0,Furnished Bedroom in Murray Hill
40.66933,-73.98204,70.0,Sunny Private Room/Single Bed
40.83721,-73.93894,154.0,"Nice, cozy double size bedroom"
40.74205,-73.99968,154.0,Cozy studio in the heart of Chelsea
40.69674,-73.93627,154.0,Cozy one bedroom in bushwick!
40.67304,-73.95777,154.0,Bright and Spacious in Trendy Area
40.72699,-73.98694,154.0,Cute East Village 2BR
40.78473,-73.98466,154.0,Beautiful 2BR on Riverside Park
40.80197,-73.95078,154.0,Central Park North - 15min de T SQ
40.63752,-73.95586,154.0,"Cosy Apt:  Brooklyn, near B/Q, 2/5 subway & buses"
40.69509,-73.9689,154.0,Spacious 2 Bedroom + Backyard in Fort Greene BK
40.71623,-73.96014,154.0,Cozy room in heart of Williamsburg
40.70625,-74.01688,154.0,Cozy Room in a Luxury Apartment
40.81056,-73.95374,214.0,morningside park brownstone guest suite
40.73251,-74.00384,154.0,perfect west village location!
40.74641,-73.98837,154.0,Spacious Contemporary NoMad Loft
40.68809,-73.97516,154.0,Lightfilled studio in Brooklyn
40.77195,-73.96292,475.0,Classic Upscale Manhattan
40.67747,-73.91064,154.0,Cozy 1 Bedroom Apartment in BedStuy
40.72349,-73.99428,154.0,Private room in Nolita PH
40.71007,-73.94316,154.0,Sunny 1BR Private Room in Williamsburg
40.73783,-73.99383,154.0,6 bedroom apt on Union Square
40.7097,-73.96369,154.0,Brooklyn at its finest
40.73037,-73.98073,250.0,Chic 2BR/2BA in the heart of East Village!
40.73134,-74.00371,298.0,Greenwich Village Hideaway + Yoga Room
40.73395,-74.00601,154.0,Amazing 1BR - heart of West Village
40.76813,-73.93081,154.0,Nice ROOM
40.69026,-73.99127,154.0,Brooklyn Heights Dream Apt w/ Private Deck & Views
40.79773,-73.97449,154.0,Bienvenue à NY - 2BDM with a view
40.68929,-73.97759,304.0,Sunny Deck and Private Garden
40.6735,-73.98406,154.0,Beautiful apartment in trendy Brooklyn
40.67904,-73.967,154.0,"Sunny, modern 1 bedroom condo"
40.7824,-73.95446,154.0,"Spacious 2BR/2BA, Great Location!"
40.69367,-73.95569,154.0,Spacious & sunny in Clinton Hill :)
40.70291,-73.92887,67.0,Room available in BUSHWICK!
40.70513,-73.93005,154.0,Cute Mid-Century Bushwick sleeps 3!
40.73568,-74.0007,154.0,Charming West Village 2.5bd Apt
40.72826,-73.98912,300.0,Highly Sought After Location East Village NYC
40.70837,-73.83065,71.0,Brooklyn Vibes in Queens - Stylish Penthouse Share
40.68479,-73.94248,154.0,Light Filled Apartment on Tree-Lined Street
40.7611,-73.99316,154.0,"Hell´s Kitchen, cozy functional 2br"
40.73917,-73.99656,154.0,NYC Brownstone Duplex With Backyard in Chelsea.
40.68108,-73.97724,154.0,"Modern Park Slope Family 2 BR, 2 BA"
40.77596,-73.90777,201.0,"Charming High Ceiling Loft In Astoria, Queens"
40.68410873413086,-73.95925903320312,216.0,"Size, Splendor & High Ceilings"
40.60447,-73.97611,154.0,A clean private room in Brooklyn
40.7685,-73.96109,154.0,Upper East Side Alcove Studio
40.68612,-73.95995,154.0,2 Bedroom apartment in Brooklyn
40.78567,-73.97665,154.0,Large Private Upper West Side Room
40.74452,-73.98438,154.0,"2BR Cozy, Large & Central Apartment"
40.79617,-73.94908,154.0,Nice 1 BR Apartment at Central Park
40.69408,-73.96493,154.0,Spacious one bedroom with en-suite
40.71928,-73.95514,154.0,Prime Williamsburg Location
40.7303,-73.9553,154.0,"1BR with Roof, Balcony, best 'hood!"
40.6805,-73.99175,154.0,Cozy apt in lively Carroll Gardens
40.81415,-73.95067,83.0,Private Room in Very Convenient Location
40.66414,-73.97856,154.0,Park Slope Brooklyn for July
40.67654,-73.95138,154.0,"BIG Beautiful private bedroom, 5 minutes to subway"
40.70138,-73.92615,154.0,Large bedroom in an extremely large apartment
40.7202,-73.99826,154.0,SOHO GEM 2750 SQ FT
40.73187,-73.99917,154.0,"Artist home, Greenwich Village, NYC"
40.79159,-73.97809,154.0,Great UWS Studio Apartment
40.74806,-73.98322,746.0,Gorgeous and Spacious Loft in Midtown
40.81444,-73.95863,154.0,"1 Train, Delis, Duane Read,Eat Outs"
40.69977,-73.92912,154.0,"Sunny, Private room in Bushwick"
40.73851,-74.00713,154.0,Breathtaking Light & View West Village Apartment
40.84021,-73.93612,154.0,1 BD in Washington Heights
40.7823,-73.97477,154.0,Sunny Upper West Side Summer Rental
40.6828,-73.93271,130.0,Newly renovated amazing 2 bedrooms
40.7603,-73.994,154.0,Luxury Apt near Time Square
40.64434,-73.92383,38.0,Sunny and Cozy Room in Brooklyn
40.72286,-73.9958,154.0,1 bedroom apartment in Nolita
40.71748,-73.98364,154.0,"Clean, Trendy, Private Room in LES"
40.66136,-73.98437,154.0,Cozy Apartement
40.87659,-73.90921,154.0,"Private Room at ""The Boat House"""
40.68834,-73.967,154.0,Sunny Prewar 2BR/2BA in Fort Greene
40.78272,-73.94697,154.0,Well Furnished Upper East Side Apartment
40.75509,-73.83233,154.0,Cozy 1br apt in center flushing
40.67752,-73.9673,620.0,"Stylish, family-friendly house, Prospect Heights"
40.74489,-73.99164,154.0,Cozy room in Chelsea
